   4.4999000e+04   8.1040000e+04   3.9500000e+02   1.7500000e-01
   4.4999000e+04   8.1045000e+04   3.9500000e+02   2.6333333e-01
   4.4609000e+04   8.1000000e+04   3.9900000e+02   9.6000000e-01
   4.4619000e+04   8.1000000e+04   3.9900000e+02   5.0000000e-02
   4.4599000e+04   8.1005000e+04   3.9900000e+02   3.6000000e-01
   4.4609000e+04   8.1005000e+04   3.9900000e+02   1.5100000e+00
   4.4619000e+04   8.1005000e+04   3.9900000e+02   4.5000000e-02
   4.4629000e+04   8.1005000e+04   3.9900000e+02   2.0000000e-02
   4.4649000e+04   8.1005000e+04   3.9900000e+02   5.0000000e-02
   4.4589000e+04   8.1010000e+04   3.9900000e+02   1.8500000e-01
   4.4599000e+04   8.1010000e+04   3.9900000e+02   1.1200000e+00
   4.4619000e+04   8.1010000e+04   3.9900000e+02   5.0000000e-02
   4.4629000e+04   8.1010000e+04   3.9900000e+02   6.5000000e-02
   4.4639000e+04   8.1010000e+04   3.9900000e+02   4.1500000e-01
   4.4649000e+04   8.1010000e+04   3.9900000e+02   4.5000000e-02
   4.4599000e+04   8.1015000e+04   3.9900000e+02   6.0000000e-02
   4.4609000e+04   8.1015000e+04   3.9900000e+02   1.0000000e-01
   4.4619000e+04   8.1015000e+04   3.9900000e+02   1.7000000e-01
   4.4629000e+04   8.1015000e+04   3.9900000e+02   2.9000000e-01
   4.4589000e+04   8.1020000e+04   3.9900000e+02   2.4000000e-01
   4.4599000e+04   8.1020000e+04   3.9900000e+02   7.6600000e+00
   4.4609000e+04   8.1020000e+04   3.9900000e+02   1.0000000e-01
   4.4629000e+04   8.1020000e+04   3.9900000e+02   1.6000000e-01
   4.4639000e+04   8.1020000e+04   3.9900000e+02   1.4000000e-01
   4.4649000e+04   8.1020000e+04   3.9900000e+02   6.0000000e-02
   4.4589000e+04   8.1025000e+04   3.9900000e+02   3.8500000e-01
   4.4599000e+04   8.1025000e+04   3.9900000e+02   8.0000000e-02
   4.4609000e+04   8.1025000e+04   3.9900000e+02   7.0000000e-02
   4.4619000e+04   8.1025000e+04   3.9900000e+02   3.0000000e-02
   4.4629000e+04   8.1025000e+04   3.9900000e+02   1.6000000e-01
   4.4639000e+04   8.1025000e+04   3.9900000e+02   1.4000000e-01
   4.4649000e+04   8.1025000e+04   3.9900000e+02   4.6000000e-01
   4.4589000e+04   8.1030000e+04   3.9900000e+02   3.1000000e-01
   4.4599000e+04   8.1030000e+04   3.9900000e+02   1.0500000e-01
   4.4609000e+04   8.1030000e+04   3.9900000e+02   9.5000000e-02
